Parceiro,Grupos de usuários,dias,compradores_total,compradores_media_dia,comissao_total,cashback_total,vendas_totais,lucro_bruto_total,lucro_bruto_medio_dia,lucro_bruto_std_dia,margem_sobre_gmv_media,cashback_rate_medio,comissao_rate_medio,ticket_medio,lucro_por_comprador,probabilidade_ser_melhor,ic95_lucro_medio_dia_min,ic95_lucro_medio_dia_max
Parceiro B,Grupo 1,61,7990,130.98360655737704,450321.0,163751.0,4093818.0,286570.0,4697.868852459016,1905.6497446226383,0.07000103634631301,0.03999931988999526,0.11000035623630829,510.6239631083935,35.866082603254064,1.0,4265.986475409836,5214.940573770492
Parceiro B,Grupo 2,61,5452,89.37704918032787,314935.0,171778.0,2863019.0,143157.0,2346.8360655737706,1077.9099866613458,0.050002544256219764,0.059998812681476145,0.1100013569376959,525.5923673491548,26.257703595011005,0.0,2105.2770491803276,2639.625819672131
Parceiro B,Grupo 3,61,5029,82.44262295081967,289290.0,236697.0,2629963.0,52593.0,862.1803278688525,369.13297099178783,0.01999694461253858,0.0900002029774304,0.10999714758996898,523.8683491642046,10.457943925233645,0.0,779.5213114754099,960.2151639344262
